ID,FiscalWeekBeginDate,Invoice Date,Region,Facility Name,Branch Id,Channel,soldto_name,shipto_name,Product Type,Major Code,Major Desc,Mid Code,Mid Desc,Minor Code,Minor Desc,Item,Item Desc,Sales,Gross Profit,GM Percent,TLE
484,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,SUN LUMBER COMPANY,SUN LUMBER CO (SUNLUMKANKS-1),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),541375,LVL ONCENTER BEAM 2.1E (1-3/4X9-1/4X28),5852,1211.46,0.21,0.14
485,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,TALLGRASS CONSTRUCTION,TALLGRASS CONSTRUCTION (TALCONKANKS-1),Specialty,5,Millwork Products (05),1,Import (0501),SWD,Softwood (0501SWD),125221,MLD WPI 126 BASE SHOE F/J PRIMED (1/2X3/4X16),163.2,74.9,0.46,0
486,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,TALLGRASS CONSTRUCTION,TALLGRASS CONSTRUCTION (TALCONKANKS-1),Specialty,5,Millwork Products (05),1,Import (0501),SWD,Softwood (0501SWD),794496,MLD WPI 51 CROWN F/J PREMIUM PRIMED (9/16X3-1/4X16),28.32,12.97,0.46,0
487,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2201 OLATHE (THEHOMATLGA-251),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),130930,PNLG EUCATEX WHI DEEP BEAD BEADED HDBD/C (3/16X4X8 (.150)),827.5,158.23,0.19,0.03
488,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2201 OLATHE (THEHOMATLGA-251),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),266835,PNLG EUCATEX SHIPLAP WHITE HDBD/C (7/32X48X96 (.2188)),1105,279.04,0.25,0.03
489,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2202 MERRIAM (THEHOMATLGA-250),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),266835,PNLG EUCATEX SHIPLAP WHITE HDBD/C (7/32X48X96 (.2188)),1105,279.04,0.25,0.03
490,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2202 MERRIAM (THEHOMATLGA-250),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),403039,PNLG EUCATEX CANYON YEW (1/8X48X96),661.5,201.97,0.31,0.02
491,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2203 N OVERLAND PK (THEHOMATLGA-253),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),130930,PNLG EUCATEX WHI DEEP BEAD BEADED HDBD/C (3/16X4X8 (.150)),827.5,158.23,0.19,0.03
492,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2203 N OVERLAND PK (THEHOMATLGA-253),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),403039,PNLG EUCATEX CANYON YEW (1/8X48X96),661.5,201.97,0.31,0.02
493,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2203 N OVERLAND PK (THEHOMATLGA-253),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),518248,PNLG EUCATEX DECO SLATWALL NAT OAK HDF (5/16X48X96),936.6,235.74,0.25,0.02
494,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2203 N OVERLAND PK (THEHOMATLGA-253),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),688840,NRP POLYWALL WHITE PANEL (.060X48X96),879.86,177.51,0.2,0.01
495,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2213 SHAWNEE (THEHOMATLGA-255),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),138368,WAINSCOT PNLG EUCATEX DEEP BEAD HDBD/C (3/16X32X48 (.150)),163.75,48.23,0.29,0
496,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2213 SHAWNEE (THEHOMATLGA-255),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),143973,PNLG EUCATEX HARDBOARD THRIFTY WHITE (1/8X48X96),647.5,156.82,0.24,0.02
497,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2213 SHAWNEE (THEHOMATLGA-255),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),688840,NRP POLYWALL WHITE PANEL (.060X48X96),879.86,177.51,0.2,0.01
498,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2218 S OLATHE (THEHOMATLGA-252),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),130930,PNLG EUCATEX WHI DEEP BEAD BEADED HDBD/C (3/16X4X8 (.150)),827.5,158.23,0.19,0.03
499,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2218 S OLATHE (THEHOMATLGA-252),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),143973,PNLG EUCATEX HARDBOARD THRIFTY WHITE (1/8X48X96),647.5,156.82,0.24,0.02
500,3/30/2025,3/31/2025,Central,Kansas City,KSC,Warehouse,THE HOME DEPOT,HOME DEPOT #2218 S OLATHE (THEHOMATLGA-252),Specialty,2,Industrial Products (02),2,Panels (0202),PAN,Paneling (0202PAN),266835,PNLG EUCATEX SHIPLAP WHITE HDBD/C (7/32X48X96 (.2188)),2210,558.08,0.25,0.07
